age,gender,marital_status,has_children,work,talent,school,disability_type,specific_needs
44,1,0,1,1,3,3,0,1
23,1,0,0,1,2,0,1,2
50,0,0,1,0,3,3,1,1
34,1,0,0,0,2,0,1,2
29,0,0,1,0,3,3,2,2
58,1,0,0,0,1,0,2,2
60,1,2,0,0,3,2,2,2
31,0,0,1,1,0,0,1,3
21,0,1,0,0,0,2,0,2
24,0,3,0,0,3,2,1,0
28,0,3,0,0,3,1,1,2
19,1,2,0,1,1,1,0,2
49,1,3,0,1,0,2,1,0
39,0,2,1,1,0,3,2,2
43,1,1,0,1,2,2,2,1
34,1,2,0,1,1,3,1,1
52,1,3,0,1,0,2,3,3
42,1,3,0,0,0,0,0,2
54,0,3,0,1,3,3,0,0
56,1,2,0,1,2,0,1,3
57,0,1,1,1,1,1,3,3
26,1,3,0,1,1,3,3,0
28,1,2,0,1,0,3,0,0
51,1,3,0,0,3,0,1,1
49,1,3,1,1,0,3,3,0
19,1,2,1,1,2,3,3,1
52,1,3,0,0,1,2,3,0
25,0,2,0,0,0,2,1,0
56,1,0,0,0,1,0,3,0
26,1,0,0,0,1,2,1,2
54,1,1,0,1,2,0,0,2
56,0,1,1,0,3,0,0,3
51,0,0,1,1,1,3,2,3
60,0,0,0,0,2,3,2,3
27,1,0,1,0,3,0,1,3
51,1,2,0,1,2,3,3,3
38,0,0,1,1,2,1,1,1
44,1,0,1,0,1,1,1,1
49,0,2,1,1,1,2,1,3
52,0,3,0,0,1,0,1,3
29,0,0,0,0,1,0,2,3
26,0,3,0,1,1,3,3,3
42,0,3,0,1,2,2,1,2
39,0,2,1,1,2,2,3,0
19,0,2,1,1,3,3,0,1
22,1,3,0,1,0,1,2,1
22,0,1,0,0,1,3,1,3
40,0,0,1,1,2,0,3,1
46,1,2,0,1,3,0,0,2
28,0,0,0,0,2,2,3,3
22,0,0,0,1,2,2,3,2
35,0,1,0,0,3,2,0,1
54,1,2,1,0,0,2,1,0
30,0,3,0,0,0,0,0,3
53,0,0,1,1,1,3,2,2
42,1,2,0,0,1,1,0,3
18,1,3,1,0,1,1,1,3
54,1,0,1,0,0,2,2,3
59,1,0,0,0,2,2,1,3
34,1,1,0,1,3,2,0,3
23,1,2,1,0,0,3,2,1
53,0,3,1,1,2,1,3,0
57,0,3,0,0,2,0,2,1
58,1,2,1,0,2,3,3,1
56,0,0,0,1,0,2,1,1
53,0,1,1,1,1,3,2,3
47,0,1,0,0,0,0,0,1
27,1,3,0,1,1,3,1,2
45,1,1,0,0,2,1,1,1
25,1,3,0,0,1,0,3,2
34,1,3,1,0,0,2,0,1
33,0,2,1,1,0,3,1,2
21,0,2,0,0,0,2,3,0
31,1,1,0,0,1,0,2,3
18,1,2,1,1,3,0,0,2
34,0,3,0,0,3,1,2,2
23,0,1,1,1,3,1,0,3
58,0,1,0,0,2,2,0,1
45,1,3,1,1,1,3,0,1
37,1,2,0,1,2,0,1,3
24,0,2,0,1,1,0,1,1
33,1,3,0,1,3,1,1,0
25,0,0,1,1,1,0,1,2
21,0,0,1,0,2,0,3,0
19,0,2,1,1,3,1,1,0
43,1,0,0,0,0,1,0,0
53,0,2,1,1,2,1,1,0
23,0,0,0,0,1,3,1,3
47,1,3,0,0,3,3,1,2
32,1,0,0,1,1,1,2,1
54,0,1,0,0,0,1,0,1
25,1,2,0,1,0,2,1,2
60,1,2,0,0,2,0,0,1
59,1,3,0,0,0,1,0,1
23,1,3,0,1,2,3,2,1
43,1,0,0,1,2,3,3,3
51,0,2,1,1,3,0,1,0
46,1,2,1,1,3,3,0,1
53,0,3,1,0,3,0,1,1
60,0,2,1,1,0,3,0,1
39,0,3,1,1,1,2,3,0
42,1,2,1,0,3,2,1,3
40,0,2,0,1,0,3,3,3
42,1,0,0,1,1,1,1,2
49,0,3,0,1,3,2,1,0
46,1,1,1,0,1,3,0,0
53,1,2,1,0,2,1,2,1
28,0,0,1,0,0,0,0,1
27,0,2,1,1,2,0,1,1
44,1,0,0,1,1,3,3,3
44,0,1,1,0,2,0,3,1
55,1,0,1,1,2,0,1,1
35,0,0,0,1,2,3,3,3
27,0,0,1,0,1,3,2,2
46,1,2,0,0,3,3,0,2
45,1,1,0,0,3,0,2,3
36,0,0,1,1,1,2,0,0
22,0,3,1,0,2,3,3,3
31,0,3,0,1,3,0,3,0
57,1,3,0,1,3,1,3,2
60,0,3,0,0,0,0,2,2
51,1,1,0,1,2,1,1,3
23,0,3,1,1,0,1,0,0
44,0,2,1,0,0,1,0,3
47,0,2,1,1,2,3,3,3
58,0,0,1,0,2,0,0,3
58,1,1,0,0,2,1,3,0
22,0,2,0,1,1,3,2,3
56,0,1,1,0,3,1,0,0
31,0,3,1,1,1,1,0,3
27,1,0,0,1,0,2,3,1
48,0,1,1,0,0,3,0,3
57,0,0,0,0,0,2,0,0
40,0,1,0,1,0,3,3,0
44,1,3,1,0,3,0,3,3
28,1,3,1,1,1,0,1,2
60,0,3,0,0,2,1,0,3
49,1,2,0,0,0,3,1,0
32,0,3,1,0,0,2,3,3
24,1,0,1,1,1,0,3,2
45,1,2,1,1,0,0,0,2
57,1,3,0,0,1,3,3,3
46,0,1,1,0,2,2,3,0
35,0,3,0,1,3,0,1,3
43,0,3,1,0,2,1,0,2
38,1,1,1,0,1,0,3,1
60,1,1,1,0,0,1,1,2
47,1,3,0,0,2,2,2,1
53,0,2,0,1,2,0,0,3
22,1,2,0,1,1,2,2,1
33,1,2,1,0,2,1,1,0
19,0,0,0,1,1,1,1,0
49,1,3,0,0,1,3,3,3
21,1,0,0,1,1,1,0,0
58,1,0,0,1,3,3,3,0
24,0,3,1,0,2,2,2,3
38,1,3,1,0,3,2,2,0
33,1,3,1,0,0,2,3,1
22,0,0,0,1,3,0,1,1
36,0,0,1,1,3,1,1,2
53,0,2,0,1,2,2,2,2
23,0,0,1,1,0,1,2,0
24,0,1,1,1,0,1,2,1
47,1,0,0,0,3,1,1,3
50,0,2,0,1,1,2,1,3
20,0,3,1,1,3,0,1,1
22,1,3,1,1,0,3,3,1
48,1,2,0,1,1,1,1,3
60,1,3,1,0,2,2,3,0
39,1,3,1,0,2,3,3,3
57,1,1,1,1,2,1,2,1
53,0,1,1,1,0,3,2,0
55,1,0,0,0,3,3,3,1
30,1,1,0,1,3,1,2,1
40,1,2,1,0,1,1,1,0
52,1,3,1,0,2,2,2,2
44,1,2,0,1,3,3,2,2
43,1,0,1,0,0,3,1,3
44,0,0,0,0,0,1,1,2
42,1,2,1,0,1,3,1,0
55,0,0,0,1,1,1,1,3
31,0,0,0,0,0,3,0,2
57,0,0,0,0,2,2,3,2
21,0,2,1,0,2,2,0,0
43,1,0,0,1,1,3,2,1
60,0,3,0,0,2,0,0,2
58,0,3,0,1,1,2,0,0
32,1,2,0,1,0,0,1,0
38,0,3,1,0,3,2,2,0
41,1,3,1,0,3,2,0,1
40,0,2,0,0,1,3,0,1
54,1,2,1,0,0,2,0,2
53,0,1,1,0,0,2,3,2
30,1,3,0,0,0,0,1,1
57,1,3,0,0,2,0,3,1
19,0,2,0,1,2,0,2,2
48,1,2,1,0,2,1,3,0
37,1,2,0,0,1,0,1,3
37,0,1,1,1,3,3,1,3
19,1,2,1,1,1,3,1,2
34,0,1,0,1,1,1,1,2
23,1,0,1,0,1,1,3,2
37,1,3,0,0,3,1,3,3
35,1,1,0,0,2,0,3,0
46,0,3,1,0,1,2,2,0
52,1,1,1,1,0,2,2,2
40,0,3,0,1,3,1,0,0
57,1,2,0,1,3,3,1,2
32,0,1,1,1,3,3,0,0
41,0,2,0,0,0,3,3,1
59,1,3,1,1,0,0,2,2
34,1,0,1,0,0,2,0,3
49,0,2,0,0,0,2,2,0
29,1,1,1,1,3,2,3,3
24,1,0,0,1,1,0,3,3
60,0,0,0,0,1,1,2,2
29,1,1,1,1,1,1,2,3
46,0,3,0,1,2,3,2,0
59,1,1,1,1,2,0,0,3
51,0,0,1,1,0,1,3,3
27,1,2,1,1,2,0,1,0
34,1,1,0,1,0,3,0,3
54,0,3,1,1,2,0,3,3
21,0,3,1,0,1,2,0,3
35,0,3,0,0,2,3,0,1
47,1,0,0,0,2,0,1,0
53,0,1,1,1,1,3,0,1
45,1,3,1,0,2,3,0,1
42,0,3,0,1,0,1,3,2
20,1,3,0,1,0,3,1,0
22,1,0,1,0,3,2,0,0
32,0,0,1,1,0,2,1,2
48,0,1,1,0,0,0,3,0
41,0,3,1,0,2,3,2,3
51,1,1,1,0,2,0,2,3
37,1,0,1,0,1,2,1,1
24,0,3,1,0,2,2,1,2
60,1,2,0,1,0,0,1,3
54,1,3,0,0,1,1,2,3
27,0,3,0,1,0,3,0,3
55,0,2,1,0,3,0,3,2
55,0,1,1,1,0,1,1,0
25,1,2,0,1,2,2,1,3
24,0,2,0,0,0,1,0,0
44,0,1,0,0,3,1,3,1
48,1,2,1,1,0,2,1,2
46,1,3,1,0,1,2,2,3
33,1,2,0,0,3,0,3,0
34,0,0,0,0,0,0,2,3
27,1,0,0,0,1,2,0,1
49,1,3,0,1,3,1,3,0
39,0,1,1,0,0,0,2,1
54,1,3,0,0,3,2,1,0
54,0,2,0,1,2,1,3,0
52,0,1,1,0,2,0,1,0
24,0,1,1,1,0,2,1,1
18,0,0,1,1,1,3,0,3
34,0,1,0,0,0,3,0,1
51,1,2,1,0,0,2,1,2
27,1,3,1,0,2,2,2,3
35,1,2,1,1,0,2,2,2
49,0,3,1,1,0,2,1,0
31,0,1,0,1,1,0,3,3
30,1,2,0,0,2,0,1,0
41,0,1,1,0,2,0,1,1
35,1,2,1,1,2,0,2,2
43,0,0,1,1,2,3,2,3
19,1,2,0,1,3,2,2,1
51,0,3,0,1,0,0,1,3
35,0,3,1,1,3,2,3,3
51,0,3,1,1,2,0,3,3
26,0,3,0,1,3,3,3,1
30,0,2,0,1,0,2,1,3
58,0,3,1,1,0,2,3,2
54,0,2,1,0,1,2,3,2
46,0,2,1,1,1,1,2,0
35,0,1,0,0,0,1,3,2
36,0,2,1,1,3,2,1,3
34,0,1,1,0,2,2,2,0
54,1,0,1,1,0,3,1,0
33,0,0,0,0,2,1,0,3
31,0,3,1,1,3,2,0,1
33,0,1,1,0,3,0,3,1
21,1,1,1,1,0,1,0,0
51,1,3,1,0,0,0,3,3
33,1,3,1,1,1,2,1,1
19,1,2,1,1,2,3,2,1
39,0,3,0,1,3,0,2,2
44,1,1,0,1,2,3,2,0
54,1,3,0,1,2,2,0,3
39,1,3,1,0,2,1,2,3
29,1,0,0,0,1,1,1,0
24,0,1,1,0,2,0,0,0
25,1,2,0,0,0,0,1,1
27,1,0,0,0,3,1,0,3
26,0,1,1,0,1,3,3,1
33,0,0,1,0,0,3,0,0
53,0,0,1,0,1,0,3,1
28,0,1,0,0,3,3,3,1
59,1,3,0,1,1,3,0,1
60,0,3,1,1,0,2,2,3
43,0,2,1,0,0,0,1,2
60,0,3,0,1,3,0,0,0
50,0,2,0,0,1,2,0,1
32,1,0,1,0,1,1,1,1
55,0,1,0,1,1,2,1,1
42,1,1,1,1,2,3,2,3
51,0,0,0,0,1,2,0,0
38,1,2,0,1,2,3,2,0
44,0,1,0,0,2,0,0,0
56,0,2,0,1,1,0,1,1
26,0,3,1,0,0,3,3,1
59,1,3,0,1,1,2,1,3
52,1,0,1,1,3,1,2,3
36,1,1,1,0,3,2,3,2
24,1,2,0,1,1,3,1,3
47,0,3,1,0,0,1,2,3
50,0,2,1,1,1,3,1,3
53,0,3,1,1,1,1,3,0
41,1,0,0,0,0,3,1,2
59,1,3,1,1,3,0,2,3
36,1,2,0,1,1,0,2,3
51,1,0,0,1,1,1,0,0
30,0,1,0,0,2,3,1,0
60,0,2,1,1,1,3,3,3
57,1,1,1,1,0,0,1,0
59,0,3,1,0,0,0,2,3
56,0,3,1,0,1,2,2,2
58,1,0,0,0,2,2,2,3
41,0,3,1,0,3,1,1,1
47,0,2,1,1,1,2,0,0
29,0,3,0,1,0,0,1,3
35,0,0,1,1,2,3,0,1
28,0,0,0,1,2,2,1,0
18,0,2,1,0,0,3,2,2
58,0,0,1,1,3,1,1,2
27,1,0,1,0,1,1,3,2
56,1,2,1,0,2,2,0,0
27,0,2,1,1,0,0,1,1
36,0,0,0,1,0,2,3,1
28,1,2,0,1,3,1,0,2
22,0,1,0,1,1,2,3,0
24,1,0,0,0,3,0,3,0
30,0,1,0,1,2,0,1,0
18,1,1,0,0,2,1,0,3
27,1,1,0,0,1,1,3,2
23,1,2,0,0,1,1,1,2
22,0,1,0,1,0,2,2,1
46,0,3,0,0,3,0,3,2
41,0,3,1,1,3,0,0,0
35,1,1,1,1,1,0,3,3
54,0,0,1,1,3,1,3,0
37,1,3,1,1,3,2,2,1
38,0,0,1,0,2,2,0,3
49,1,1,1,1,1,1,0,0
54,0,2,0,1,1,1,3,2
55,0,3,1,1,3,0,0,3
38,1,3,0,0,3,3,3,2
22,1,2,1,0,0,1,1,0
44,0,3,0,1,1,1,2,1
26,1,1,1,0,1,2,2,0
30,0,2,1,1,0,0,2,1
40,0,3,0,0,0,2,3,3
59,0,3,1,1,3,1,1,3
55,0,3,1,0,3,0,1,0
56,0,1,0,0,0,2,1,2
30,1,1,1,0,2,2,2,2
60,1,3,1,0,3,0,0,2
47,0,0,0,1,2,3,2,2
26,0,3,0,0,0,0,3,0
25,0,3,1,1,2,0,2,3
52,0,0,0,1,2,1,2,1
52,1,0,1,1,3,3,1,0
37,0,2,1,1,3,2,2,3
19,0,3,1,0,2,1,2,2
46,1,1,1,0,1,2,2,0
27,1,1,0,1,0,0,1,1
57,1,2,0,0,1,3,0,3
58,0,0,1,1,0,2,1,0
43,0,0,1,0,0,1,0,1
38,1,1,0,1,2,3,3,3
44,0,3,1,0,2,0,0,1
34,0,2,0,0,2,0,3,0
21,1,1,1,1,0,3,0,2
58,0,0,1,0,1,2,0,3
18,1,0,1,1,0,3,0,0
32,1,2,0,0,1,2,3,1
43,1,0,1,1,3,1,3,3
50,0,1,0,0,2,0,3,2
58,0,1,1,0,3,3,3,0
36,0,2,0,0,0,3,3,0
27,0,1,1,0,0,3,3,1
44,0,2,0,0,0,0,1,2
41,1,3,1,1,0,2,1,2
35,1,0,0,0,0,2,2,3
29,1,3,0,0,3,1,3,1
42,0,0,0,0,2,0,3,0
31,1,2,0,1,3,2,0,0
19,0,2,0,0,0,2,2,0
50,1,0,0,0,2,1,0,0
60,1,0,0,1,2,0,3,0
33,1,1,1,1,2,3,0,0
19,0,0,0,1,0,2,3,0
46,1,2,0,1,1,1,1,0
57,0,1,1,1,0,3,0,3
59,0,1,0,1,3,3,2,3
56,0,0,1,1,1,2,3,0
56,1,3,1,1,2,0,1,1
56,0,3,0,0,1,2,1,0
34,0,0,0,0,1,3,3,3
59,1,2,1,1,3,1,2,3
19,1,2,0,0,0,0,0,3
38,0,3,1,1,0,1,2,3
56,0,3,1,1,1,1,1,0
45,1,1,1,0,2,0,2,2
58,0,2,0,0,2,2,2,1
35,0,0,1,1,0,3,0,0
19,1,2,0,1,3,1,2,0
40,1,2,1,1,1,0,3,3
37,0,3,0,0,1,3,2,2
34,0,0,0,0,1,0,3,0
53,1,2,1,0,0,3,0,2
21,1,3,1,0,2,1,3,0
53,1,2,0,0,3,3,2,1
29,1,2,0,0,2,1,2,1
35,0,2,0,1,1,3,3,1
44,1,1,1,1,0,0,0,3
32,1,2,1,1,0,3,1,2
55,1,0,0,1,1,2,2,1
55,0,3,0,1,3,0,0,0
48,1,2,1,0,2,1,0,3
18,0,2,1,0,1,0,1,0
50,1,0,0,0,0,2,1,3
49,1,1,1,0,0,0,3,3
54,0,0,0,1,3,0,1,3
41,0,1,1,0,1,1,1,0
34,1,0,1,0,3,2,3,2
24,1,3,1,0,3,1,1,2
56,0,3,1,1,2,3,3,0
45,1,1,0,0,1,1,2,2
37,0,2,0,0,3,0,1,0
41,1,0,0,1,3,2,3,1
37,0,2,1,0,0,2,1,0
46,1,3,0,1,0,0,2,1
60,1,0,0,0,0,3,3,2
30,0,2,1,0,3,2,0,3
56,0,3,0,1,2,2,2,0
32,0,3,1,1,0,1,1,0
55,0,2,0,1,3,1,2,1
25,0,2,1,1,0,3,3,2
32,0,2,0,1,3,0,1,2
37,0,0,1,1,2,2,3,3
31,0,3,0,1,0,2,3,0
51,1,3,0,1,2,1,3,3
22,1,1,1,0,0,2,3,2
34,0,2,0,1,3,1,0,0
36,1,0,1,1,2,0,2,2
22,0,2,0,0,2,3,2,3
40,0,1,1,1,1,3,2,1
33,1,2,1,1,3,1,1,2
53,1,2,0,1,2,1,1,1
40,1,0,1,0,1,1,2,2
35,0,2,0,0,1,1,1,0
32,0,1,1,1,2,0,0,2
19,0,1,0,0,2,0,0,2
24,0,0,0,0,0,1,2,2
40,1,3,0,0,1,3,0,0
50,1,3,0,0,1,2,0,0
28,0,0,0,1,1,0,1,2
55,1,3,1,0,3,1,2,3
44,1,1,1,0,3,0,3,2
49,1,0,0,1,1,0,0,3
59,0,2,0,1,1,3,3,1
39,1,1,1,0,0,1,0,0
43,0,2,1,1,1,3,2,0
30,0,2,0,0,2,1,3,2
54,0,2,0,0,3,2,1,1
60,0,0,1,0,2,2,1,2
27,1,3,1,1,3,2,2,1
26,0,2,1,1,0,3,2,0
26,1,3,0,1,3,2,2,1
37,0,2,0,0,1,1,2,1
46,0,2,1,1,1,3,0,1
60,0,2,1,1,0,2,3,2
30,0,3,0,0,0,1,1,0
48,1,3,0,0,3,0,1,2
36,0,0,1,0,2,0,1,0
39,1,1,1,1,0,3,0,0
24,0,3,1,0,2,0,0,3
36,1,2,1,1,2,0,1,0
53,1,2,1,0,1,3,2,3
25,1,1,1,1,3,2,0,3
21,0,3,0,1,2,0,1,0
20,0,2,0,1,3,3,0,3
22,0,2,1,0,1,0,0,0
23,0,3,1,1,0,3,3,1
22,0,3,0,0,3,1,0,3
25,0,0,1,0,2,0,3,2
38,0,2,0,1,0,2,0,2
28,0,1,1,1,2,0,0,3
40,1,0,1,1,1,0,3,3
58,0,0,1,0,1,1,0,2
33,0,1,0,1,0,0,1,1
54,0,1,1,1,1,1,2,0
51,1,2,0,1,3,0,1,0
33,0,1,0,0,2,1,3,3
20,1,3,0,0,3,1,1,0
43,0,1,1,1,0,3,2,3
53,0,1,1,1,0,2,0,2
23,0,3,1,1,3,0,1,3
23,0,0,1,1,2,0,1,1
19,1,2,0,0,1,3,2,1
18,1,0,0,1,3,1,1,3
18,0,2,1,0,0,2,2,2
32,1,3,1,0,3,0,0,3
26,1,3,1,1,2,2,0,0
35,0,2,0,0,3,1,0,0
21,1,2,0,1,0,2,1,1
38,1,2,1,0,0,0,2,3
47,0,1,0,1,3,2,2,3
32,0,3,0,0,0,3,2,1
40,1,2,1,1,3,1,1,3
47,1,0,0,0,3,1,0,1
26,0,0,1,0,1,0,3,2
20,0,1,0,0,0,2,3,3
30,0,2,0,1,3,0,3,3
48,0,3,0,0,3,1,0,1
37,0,2,0,1,3,1,3,0
50,0,0,0,1,0,1,0,2
20,0,2,0,1,2,2,1,1
54,0,1,0,0,2,1,2,1
42,1,1,1,0,3,3,0,3
21,1,0,0,0,1,3,2,1
56,1,2,1,0,1,1,2,1
57,0,1,1,0,2,1,1,0
42,1,0,0,1,0,1,0,2
42,0,2,0,0,2,1,2,1
36,0,2,1,1,2,0,1,2
48,0,0,0,1,0,3,2,2
49,1,0,0,1,2,3,3,3
51,0,2,0,0,0,2,0,0
52,0,0,1,1,0,0,3,0
49,0,1,0,1,2,2,3,2
37,1,1,1,0,0,1,1,1
52,0,2,0,0,2,1,3,2
48,0,0,0,1,2,3,0,0
34,0,2,0,0,1,1,0,1
18,1,1,1,1,0,0,1,0
32,1,0,0,0,3,3,1,0
34,1,3,0,0,2,0,3,2
41,0,3,0,0,3,0,0,1
18,1,0,1,1,1,0,2,2
45,0,0,0,0,3,0,0,0
38,1,2,0,1,3,3,2,1
58,1,1,1,0,2,2,0,3
28,1,3,0,1,3,0,2,3
34,1,2,0,1,1,0,0,0
23,0,2,1,1,1,0,2,0
44,0,0,0,1,0,3,0,1
60,1,2,1,1,0,0,1,3
44,0,1,1,0,0,2,2,1
34,1,0,1,0,3,1,1,2
37,1,2,0,0,1,2,0,2
27,1,1,0,1,3,0,0,1
19,0,3,1,0,0,0,0,2
49,1,1,1,0,1,2,3,2
28,0,2,1,0,1,2,3,3
43,0,0,1,1,2,1,1,2
38,1,2,1,1,3,2,0,0
60,0,0,0,0,2,2,1,0
26,1,0,1,1,0,3,3,1
57,1,0,1,1,2,0,0,3
52,1,0,0,1,1,2,2,3
18,1,3,1,1,2,2,0,3
47,0,2,0,1,0,0,3,0
47,1,3,0,0,3,2,3,0
45,1,2,0,0,1,3,2,1
39,0,2,1,1,3,3,0,3
24,1,3,1,0,1,2,3,3
32,1,1,0,1,1,0,0,1
58,1,2,0,1,3,2,1,2
36,0,2,1,0,3,2,0,3
45,0,2,0,1,3,2,3,0
42,0,3,1,1,3,3,2,2
49,1,3,0,1,3,3,3,3
31,1,3,1,0,0,1,2,3
39,0,2,0,0,3,2,0,0
50,1,0,0,0,3,3,3,3
50,1,2,0,0,3,0,0,3
46,1,0,1,0,3,0,2,3
48,1,2,0,0,3,1,0,1
45,1,3,0,1,3,0,2,3
52,0,1,0,0,2,1,1,1
45,0,3,1,0,0,3,1,0
19,0,2,1,0,1,1,0,0
18,1,0,1,1,1,2,3,3
56,1,1,0,1,1,3,0,1
59,0,3,0,1,1,3,0,2
60,0,3,1,0,0,0,2,2
25,0,0,0,0,2,2,1,3
38,1,0,0,0,3,0,1,2
24,1,1,0,1,3,2,0,0
18,1,3,1,1,3,2,1,1
38,0,0,1,0,2,1,1,1
40,0,1,1,1,0,0,0,3
55,1,2,1,0,3,1,1,2
32,0,3,0,1,1,1,3,2
33,1,1,0,1,2,0,1,2
37,0,0,0,0,2,0,3,0
49,1,3,1,0,3,1,0,2
43,0,1,0,1,2,1,1,2
40,1,2,0,1,3,3,1,1
56,0,2,1,1,3,1,2,0
36,1,1,1,1,0,0,0,2
37,1,1,0,0,0,2,0,1
18,1,2,0,0,3,0,1,0
59,1,3,1,1,3,0,3,2
37,1,2,1,0,1,0,2,0
52,0,1,0,1,0,3,0,2
52,0,1,0,1,1,2,3,1
40,1,0,1,1,2,0,3,1
28,0,3,0,0,1,1,2,3
20,0,0,1,1,2,0,2,0
21,0,2,1,1,1,3,0,2
57,1,1,0,0,1,1,0,3
35,0,2,0,0,2,3,2,0
21,1,3,1,1,2,1,3,2
45,1,1,0,1,1,1,2,2
46,0,1,1,0,3,1,1,0
40,0,1,1,1,3,1,1,1
22,1,0,0,0,3,2,3,0
22,0,2,1,0,2,1,2,2
53,0,1,1,0,0,0,3,3
46,0,3,0,0,2,2,2,3
22,0,2,0,1,0,0,2,3
24,0,1,0,1,3,2,2,3
54,0,0,1,0,3,0,1,3
33,1,3,0,1,1,1,2,0
56,1,0,1,0,2,2,3,1
50,0,0,0,1,0,2,1,0
40,0,1,0,0,3,3,3,0
20,0,2,0,0,2,1,1,1
30,0,2,0,1,3,1,1,0
47,0,1,1,1,0,2,3,2
21,1,1,0,1,2,3,2,1
37,1,1,1,1,0,0,1,0
38,1,2,1,0,1,3,2,0
48,1,0,1,1,0,0,0,3
40,0,0,0,1,0,1,3,1
32,0,1,0,0,1,0,1,1
42,0,3,1,1,2,0,3,3
22,1,3,0,1,2,2,3,0
20,1,1,0,0,0,1,1,0
20,0,2,0,0,2,2,2,0
60,0,2,0,0,2,3,3,3
29,0,3,0,0,0,2,1,0
55,0,0,1,1,2,0,3,3
24,1,1,0,1,1,1,0,3
49,0,2,1,0,0,2,1,2
19,0,2,0,1,3,1,3,3
28,1,2,1,1,2,1,2,0
38,0,1,0,0,3,1,2,3
18,1,0,1,0,3,2,0,3
30,0,3,1,0,2,2,2,0
40,0,0,0,1,2,0,1,0
43,0,0,0,1,1,3,2,3
51,1,1,1,0,2,3,1,3
40,0,0,0,0,3,0,1,0
56,0,0,1,1,2,3,2,0
47,1,3,1,1,2,0,1,0
40,1,1,1,0,2,0,1,2
60,0,0,1,1,0,3,2,0
57,1,1,0,0,2,1,2,2
44,1,0,1,0,0,3,2,0
36,1,0,1,1,2,2,0,2
57,1,0,0,0,3,2,3,3
43,0,3,0,1,0,3,1,2
33,1,3,0,0,0,0,0,3
52,1,1,0,0,2,3,1,3
24,0,2,1,0,2,2,2,1
49,1,0,0,0,0,2,0,1
48,0,3,0,0,1,0,0,0
53,0,0,0,0,0,1,2,3
53,1,1,0,1,3,0,0,1
37,0,3,1,0,1,3,3,2
52,1,2,1,0,1,1,1,2
26,0,1,1,0,1,0,1,0
43,1,2,0,1,3,0,0,3
25,0,3,0,0,1,1,2,0
18,0,2,0,1,0,2,3,2
36,1,1,1,0,2,3,1,2
43,1,3,0,0,2,3,2,0
50,0,2,1,0,2,2,0,2
59,1,0,1,1,0,3,1,2
25,1,3,1,1,1,2,2,0
28,1,3,0,0,2,2,1,3
57,1,0,0,0,3,1,3,1
31,0,0,1,1,2,0,3,2
35,0,2,1,1,0,1,0,2
48,1,0,0,0,3,3,2,1
22,1,2,1,0,0,2,3,0
21,1,0,0,0,2,1,1,2
55,0,1,0,0,2,1,2,1
32,1,0,0,1,2,2,0,1
36,1,0,1,0,1,0,3,1
46,0,2,1,1,1,0,3,0
30,0,2,1,1,0,3,1,1
56,1,1,1,1,2,2,0,1
52,1,3,1,1,1,1,1,3
18,1,2,1,0,0,1,0,2
59,1,1,0,1,2,0,2,1
54,1,3,0,0,2,3,0,0
49,0,0,0,0,0,2,0,3
29,0,3,1,1,1,0,2,3
33,1,2,0,0,0,1,2,1
49,1,0,1,1,1,3,2,1
47,0,1,1,0,1,2,0,0
49,1,2,0,1,1,3,0,2
51,0,3,0,1,1,0,1,0
39,1,1,0,0,2,1,0,2
59,0,0,1,1,3,2,2,1
60,0,0,1,0,2,2,1,0
18,0,0,1,1,0,1,3,1
19,1,0,1,0,2,1,1,2
31,1,3,0,1,2,1,2,1
22,1,1,1,0,3,1,1,3
27,1,2,0,0,1,2,2,3
53,0,1,0,1,2,0,1,3
31,0,0,0,0,2,1,0,1
43,0,2,1,1,2,0,0,1
58,0,2,0,1,2,2,1,3
49,1,2,0,1,2,1,0,2
33,0,2,1,1,0,0,2,1
35,1,0,1,1,3,2,3,0
49,1,3,0,1,2,0,3,0
38,0,3,1,0,1,0,2,2
39,0,3,1,0,0,1,2,2
26,1,3,0,0,0,3,0,3
28,0,0,1,1,0,2,1,3
36,1,3,1,1,1,1,3,2
26,1,0,1,1,0,2,3,3
53,1,0,0,1,1,0,2,0
42,1,3,0,1,2,3,1,1
38,1,3,1,1,0,3,2,1
26,1,3,1,0,3,0,2,1
31,1,1,0,1,0,0,2,3
29,0,2,0,1,0,3,2,1
51,0,2,0,1,1,0,3,2
25,1,3,0,0,2,3,2,2
58,0,3,1,0,2,3,1,1
30,0,1,0,1,2,2,0,1
56,1,2,1,0,3,3,1,0
37,1,2,1,0,2,0,3,3
36,0,3,1,1,2,2,0,0
26,0,2,1,0,1,2,2,3
51,0,0,1,0,0,3,2,3
24,1,2,0,0,3,2,2,1
51,1,0,0,1,3,0,1,0
53,0,2,1,0,3,2,0,2
59,0,3,0,1,3,3,0,2
23,0,1,1,0,3,2,3,2
46,0,3,0,0,0,2,0,3
46,0,0,0,0,1,2,1,1
29,1,0,0,0,2,1,2,2
60,1,0,1,0,2,0,0,0
60,0,2,1,1,2,0,3,0
53,0,3,1,1,1,3,0,2
26,1,2,0,1,0,0,3,2
33,0,3,1,0,3,3,0,2
41,1,0,1,0,2,0,3,2
28,1,1,0,1,1,0,3,2
30,1,2,1,0,0,1,2,2
31,0,0,0,1,2,0,0,1
43,1,0,0,0,0,1,3,2
47,0,3,1,0,3,1,1,1
48,0,2,1,1,1,2,1,1
